[2026-03-09 01:16:20,786] INFO - src.data.preprocessor - preprocessor.py:179: Found 3240 audio files in data/raw/physionet
[2026-03-09 01:16:33,387] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:33,433] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:33,481] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 4 segments of 3.0s
[2026-03-09 01:16:33,497] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:33,527] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:33,575] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:33,624] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:33,671] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:33,717] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:33,765] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:33,809] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:33,854] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:33,895] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:33,927] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:33,966] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:33,997] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:34,027] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 10 segments of 3.0s
[2026-03-09 01:16:34,055] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,099] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 15 segments of 3.0s
[2026-03-09 01:16:34,138] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,177] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:34,215] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,268] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,305] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,344] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,386] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,425] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,467] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:34,500] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:34,535] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:34,562] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,606] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:34,629] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:34,668] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,710] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:34,751] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:34,783] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,824] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,864] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,901] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:34,936] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:34,975] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 15 segments of 3.0s
[2026-03-09 01:16:35,010] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,057] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,104] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,151] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 13 segments of 3.0s
[2026-03-09 01:16:35,189] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,236] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:35,274] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,318] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,362] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,418] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:35,453] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,492] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:35,525] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 15 segments of 3.0s
[2026-03-09 01:16:35,564] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,609] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,651] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:35,685] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,730] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,780] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 5 segments of 3.0s
[2026-03-09 01:16:35,798] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:35,844] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:35,886] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:35,927] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:35,968] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:36,010] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:36,063] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:36,115] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:36,166] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:36,216] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:36,258] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 16 segments of 3.0s
[2026-03-09 01:16:36,304] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 15 segments of 3.0s
[2026-03-09 01:16:36,343] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:36,381] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:36,420] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:36,463] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:36,544] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:36,596] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:36,625] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:36,657] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:36,701] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:36,760] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 10 segments of 3.0s
[2026-03-09 01:16:36,792] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:36,842] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:36,894] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:36,939] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:36,984] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:37,018] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,128] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,203] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,261] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,315] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:37,362] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,425] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,481] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 13 segments of 3.0s
[2026-03-09 01:16:37,526] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,576] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,631] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,684] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,739] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 5 segments of 3.0s
[2026-03-09 01:16:37,757] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:37,801] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,853] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,915] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:37,968] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 16 segments of 3.0s
[2026-03-09 01:16:38,025] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 15 segments of 3.0s
[2026-03-09 01:16:38,080] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:38,139] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:38,193] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:38,244] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:38,298] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:38,329] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:38,380] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:38,432] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 15 segments of 3.0s
[2026-03-09 01:16:38,475] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:38,524] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:38,574] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:38,618] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:38,669] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:38,715] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:38,763] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:38,803] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:38,830] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:38,875] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:38,906] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:38,953] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,005] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,064] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,120] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:39,166] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,219] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,275] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:39,318] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:39,346] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,401] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:39,433] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,489] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:39,537] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,594] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:39,641] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,692] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,745] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,796] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,846] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,902] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:39,952] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:39,982] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:40,013] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:40,056] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 9 segments of 3.0s
[2026-03-09 01:16:40,086] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,137] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,186] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,235] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,282] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,352] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,403] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,450] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,494] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 11 segments of 3.0s
[2026-03-09 01:16:40,525] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 6 segments of 3.0s
[2026-03-09 01:16:40,547] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,596] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:40,636] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,688] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,734] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 7 segments of 3.0s
[2026-03-09 01:16:40,756] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,803] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,883] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:40,962] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:41,030] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 5 segments of 3.0s
[2026-03-09 01:16:41,058] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:41,155] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 17 segments of 3.0s
[2026-03-09 01:16:41,240] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:41,323] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 14 segments of 3.0s
[2026-03-09 01:16:41,497] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:41,535] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:41,583] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:41,629] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:41,676] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:41,722] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:41,768] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:41,814] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:41,860] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:41,905] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:41,933] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:41,979] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,029] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,052] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,090] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,121] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,167] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,197] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,233] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,280] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,326] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,371] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,417] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,453] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,498] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,543] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,587] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,632] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,677] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,721] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,766] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 2 segments of 3.0s
[2026-03-09 01:16:42,800] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,843] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 2 segments of 3.0s
[2026-03-09 01:16:42,877] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,923] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:42,967] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,012] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 2 segments of 3.0s
[2026-03-09 01:16:43,046] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,081] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,126] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,172] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,194] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,238] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,265] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,293] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,315] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,360] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,398] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,429] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,474] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,504] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,533] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,577] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,623] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,653] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,699] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,744] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,788] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,833] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,864] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,908] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
[2026-03-09 01:16:43,953] DEBUG - src.data.preprocessor - preprocessor.py:87: Segmented into 3 segments of 3.0s
